scrape_date,category,title,price,location,size_m2,rooms,url,source,page,source_file,price_numeric,size_numeric,rooms_numeric,price_per_m2,log_price,is_sale
20260120,apt_rent,Apartment for rent in Gammarth. 2 beautiful rooms. Parking s...,"3,500 TND",N/A,120 m²,2.0,N/A,mubawab_ultra,93,mubawab_max_apt_rent.csv,3500.0,120.0,2.0,29.166666666666668,8.160803920954665,False
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 2. 3 large rooms. At...,"3,800 TND",N/A,180 m²,2.0,N/A,mubawab_ultra,93,mubawab_max_apt_rent.csv,3800.0,180.0,2.0,21.11111111111111,8.24301946898925,False
20260120,apt_rent,Apartment for rent in Hammamet Nord. 3 rooms. Fully furnishe...,600 TND,N/A,100 m²,3.0,N/A,mubawab_ultra,93,mubawab_max_apt_rent.csv,600.0,100.0,3.0,6.0,6.398594934535208,False
20260120,apt_rent,Very nice apartment for rent. Area of 90 m². Air conditionin...,"1,200 TND",N/A,90 m²,2.0,N/A,mubawab_ultra,93,mubawab_max_apt_rent.csv,1200.0,90.0,2.0,13.333333333333334,7.0909098220799835,False
20260120,apt_rent,N/A,900 TND,N/A,70 m²,1.0,N/A,mubawab_ultra,94,mubawab_max_apt_rent.csv,900.0,70.0,1.0,12.857142857142858,6.803505257608338,False
20260120,apt_rent,N/A,900 TND,N/A,70 m²,1.0,N/A,mubawab_ultra,94,mubawab_max_apt_rent.csv,900.0,70.0,1.0,12.857142857142858,6.803505257608338,False
20260120,apt_rent,N/A,900 TND,N/A,70 m²,1.0,N/A,mubawab_ultra,94,mubawab_max_apt_rent.csv,900.0,70.0,1.0,12.857142857142858,6.803505257608338,False
20260120,apt_rent,N/A,"2,300 TND",N/A,152 m²,3.0,N/A,mubawab_ultra,95,mubawab_max_apt_rent.csv,2300.0,152.0,3.0,15.131578947368421,7.741099090035366,False
20260120,apt_rent,N/A,"2,300 TND",N/A,152 m²,3.0,N/A,mubawab_ultra,95,mubawab_max_apt_rent.csv,2300.0,152.0,3.0,15.131578947368421,7.741099090035366,False
20260120,apt_rent,N/A,"2,300 TND",N/A,152 m²,3.0,N/A,mubawab_ultra,95,mubawab_max_apt_rent.csv,2300.0,152.0,3.0,15.131578947368421,7.741099090035366,False
20260120,apt_rent,N/A,"5,500 TND",N/A,220 m²,3.0,N/A,mubawab_ultra,96,mubawab_max_apt_rent.csv,5500.0,220.0,3.0,25.0,8.612685172875459,False
20260120,apt_rent,N/A,"5,500 TND",N/A,220 m²,3.0,N/A,mubawab_ultra,96,mubawab_max_apt_rent.csv,5500.0,220.0,3.0,25.0,8.612685172875459,False
20260120,apt_rent,N/A,"5,500 TND",N/A,220 m²,3.0,N/A,mubawab_ultra,96,mubawab_max_apt_rent.csv,5500.0,220.0,3.0,25.0,8.612685172875459,False
20260120,apt_rent,N/A,"1,000 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,97,mubawab_max_apt_rent.csv,1000.0,60.0,1.0,16.666666666666668,6.90875477931522,False
20260120,apt_rent,N/A,"1,000 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,97,mubawab_max_apt_rent.csv,1000.0,60.0,1.0,16.666666666666668,6.90875477931522,False
20260120,apt_rent,N/A,"1,000 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,97,mubawab_max_apt_rent.csv,1000.0,60.0,1.0,16.666666666666668,6.90875477931522,False
20260120,apt_rent,N/A,"1,500 TND",N/A,70 m²,1.0,N/A,mubawab_ultra,98,mubawab_max_apt_rent.csv,1500.0,70.0,1.0,21.428571428571427,7.313886831633462,False
20260120,apt_rent,N/A,"1,500 TND",N/A,70 m²,1.0,N/A,mubawab_ultra,98,mubawab_max_apt_rent.csv,1500.0,70.0,1.0,21.428571428571427,7.313886831633462,False
20260120,apt_rent,N/A,"1,500 TND",N/A,70 m²,1.0,N/A,mubawab_ultra,98,mubawab_max_apt_rent.csv,1500.0,70.0,1.0,21.428571428571427,7.313886831633462,False
20260120,apt_rent,N/A,"2,500 TND",N/A,97 m²,2.0,N/A,mubawab_ultra,99,mubawab_max_apt_rent.csv,2500.0,97.0,2.0,25.77319587628866,7.824445930877619,False
20260120,apt_rent,N/A,"2,500 TND",N/A,97 m²,2.0,N/A,mubawab_ultra,99,mubawab_max_apt_rent.csv,2500.0,97.0,2.0,25.77319587628866,7.824445930877619,False
20260120,apt_rent,N/A,"2,500 TND",N/A,97 m²,2.0,N/A,mubawab_ultra,99,mubawab_max_apt_rent.csv,2500.0,97.0,2.0,25.77319587628866,7.824445930877619,False
20260120,apt_rent,Rent an apartment in Aouina. 2 large living areas. Double gl...,"1,400 TND",N/A,70 m²,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1400.0,70.0,1.0,20.0,7.244941546337007,False
20260120,apt_rent,Lovely apartment for rent in La Soukra. Dimension 47 m². Ful...,"1,300 TND",N/A,47 m²,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1300.0,47.0,1.0,27.659574468085108,7.170888478512505,False
20260120,apt_rent,Lovely apartment for rent in Les Berges Du Lac 2. Area of 10...,"2,400 TND",N/A,100 m²,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2400.0,100.0,1.0,24.0,7.783640596221253,False
20260120,apt_rent,Rent an apartment in Ain Zaghouan Nord. 2 large living areas...,"2,700 TND",N/A,95 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2700.0,95.0,2.0,28.42105263157895,7.901377353792616,False
20260120,apt_rent,Apartment for rent in La Soukra. Small area 65 m². Terrace,"1,250 TND",N/A,65 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1250.0,65.0,2.0,19.23076923076923,7.1316985104669115,False
20260120,apt_rent,"Apartment for rent in La Marsa. 4 rooms. Carpark, Balcony","2,700 TND",N/A,N/A,4.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2700.0,,4.0,,7.901377353792616,False
20260120,apt_rent,High-end office building ZA Kheireddine,"12,000 TND",N/A,N/A,N/A,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,12000.0,,,,9.392745258631441,False
20260120,apt_rent,Great apartment for rent in Les Jardins de Carthage. Total a...,"1,500 TND",N/A,65 m²,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1500.0,65.0,1.0,23.076923076923077,7.313886831633462,False
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 2.5 large living are...,"7,500 TND",N/A,300 m²,4.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,7500.0,300.0,4.0,25.0,8.922791623969637,False
20260120,apt_rent,Apartment for rent. Area of 1 m². Air conditioning system,"1,700 TND",N/A,1 m²,3.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1700.0,1.0,3.0,1700.0,7.438971592395862,False
20260120,apt_rent,Rent this apartment. 1 Living area. Dressing room,"1,100 TND",N/A,90 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1100.0,90.0,2.0,12.222222222222221,7.00397413672268,False
20260120,apt_rent,Rent this apartment in Borj Baccouche. 1 Living area. Balcon...,600 TND,N/A,N/A,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,600.0,,1.0,,6.398594934535208,False
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 5 large rooms...,"2,300 TND",N/A,N/A,3.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2300.0,,3.0,,7.741099090035366,False
20260120,apt_rent,Rent this apartment in Sousse Ville. 1 Living area. Cooker w...,"1,800 TND",N/A,90 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1800.0,90.0,2.0,20.0,7.496097345175956,False
20260120,apt_rent,Apartment for rent in Hammamet Nord. Area 100 m². Fully furn...,800 TND,N/A,100 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,800.0,100.0,2.0,8.0,6.68586094706836,False
20260120,apt_rent,Apartment for rent in Ain Zaghouan Nord. 3 large rooms. Stor...,"1,500 TND",N/A,140 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1500.0,140.0,2.0,10.714285714285714,7.313886831633462,False
20260120,apt_rent,"Apartments for rent in Amilcar. 3 rooms. Secured door, Secur...","1,700 TND",N/A,60 m²,3.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1700.0,60.0,3.0,28.333333333333332,7.438971592395862,False
20260120,apt_rent,Apartment for rent in Gammarth. 2 lovely rooms. Ample storag...,"5,000 TND",N/A,181 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,5000.0,181.0,2.0,27.624309392265193,8.517393171418904,False
20260120,apt_rent,Very nice apartment for rent in Cité Ennasr 2.1 room. Equipp...,"1,100 TND",N/A,N/A,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1100.0,,1.0,,7.00397413672268,False
20260120,apt_rent,Rent an apartment in Aouina. 3 rooms. Garage and terrace,"1,300 TND",N/A,N/A,3.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1300.0,,3.0,,7.170888478512505,False
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 3 comfortable...,"1,700 TND",N/A,N/A,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1700.0,,2.0,,7.438971592395862,False
20260120,apt_rent,Rent an apartment in Les Jardins de Carthage. 2 comfortable...,"2,200 TND",N/A,N/A,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2200.0,,1.0,,7.696667081526462,False
20260120,apt_rent,Flat for rent in Chott Meriem. 2 beautiful rooms. Gardeners...,"2,000 TND",N/A,N/A,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2000.0,,2.0,,7.601402334583733,False
20260120,apt_rent,Rent an apartment in Hammamet Nord. 2 beautiful rooms. Well...,"1,550 TND",N/A,100 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1550.0,100.0,2.0,15.5,7.346655163176539,False
20260120,apt_rent,Flat for rent in La Marsa. Area 1 m². Air conditioning syste...,"2,900 TND",N/A,1 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2900.0,1.0,2.0,2900.0,7.972810784121404,False
20260120,apt_rent,Apartment for rent in Raoued. 5 large rooms. Car park,650 TND,N/A,75 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,650.0,75.0,2.0,8.666666666666666,6.478509642208569,False
20260120,apt_rent,Rent an apartment in Les Berges Du Lac 2.10 rooms. Air condi...,"12,000 TND",N/A,900 m²,10.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,12000.0,900.0,10.0,13.333333333333334,9.392745258631441,False
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 1 lovely room...,"1,200 TND",N/A,65 m²,1.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,1200.0,65.0,1.0,18.46153846153846,7.0909098220799835,False
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 2 beautiful r...,"2,500 TND",N/A,120 m²,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2500.0,120.0,2.0,20.833333333333332,7.824445930877619,False
20260120,apt_rent,Lovely apartment for rent in Les Jardins de Carthage. 5 comf...,"2,400 TND",N/A,175 m²,3.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2400.0,175.0,3.0,13.714285714285714,7.783640596221253,False
20260120,apt_rent,Great apartment for rent in Cité Ennasr 2. Total area 160 m²...,"2,340 TND",N/A,160 m²,3.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2340.0,160.0,3.0,14.625,7.75833346749091,False
20260120,apt_rent,Great apartment for rent in Les Jardins de Carthage. 2 beaut...,"2,100 TND",N/A,N/A,2.0,N/A,mubawab_ultra,100,mubawab_max_apt_rent.csv,2100.0,,2.0,,7.650168700845001,False
20260120,apt_rent,N/A,"1,600 TND",N/A,110 m²,3.0,N/A,mubawab_ultra,101,mubawab_max_apt_rent.csv,1600.0,110.0,3.0,14.545454545454545,7.3783837129967145,False
20260120,apt_rent,N/A,"1,600 TND",N/A,110 m²,3.0,N/A,mubawab_ultra,101,mubawab_max_apt_rent.csv,1600.0,110.0,3.0,14.545454545454545,7.3783837129967145,False
20260120,apt_rent,N/A,"1,600 TND",N/A,110 m²,3.0,N/A,mubawab_ultra,101,mubawab_max_apt_rent.csv,1600.0,110.0,3.0,14.545454545454545,7.3783837129967145,False
20260120,apt_rent,N/A,"1,500 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,102,mubawab_max_apt_rent.csv,1500.0,60.0,1.0,25.0,7.313886831633462,False
20260120,apt_rent,N/A,"1,500 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,102,mubawab_max_apt_rent.csv,1500.0,60.0,1.0,25.0,7.313886831633462,False
20260120,apt_rent,N/A,"1,500 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,102,mubawab_max_apt_rent.csv,1500.0,60.0,1.0,25.0,7.313886831633462,False
20260120,apt_rent,Rent this apartment in Skanes. 2 lovely rooms. Cellar,"1,500 TND",N/A,100 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1500.0,100.0,2.0,15.0,7.313886831633462,False
20260120,apt_rent,Flat for rent in Les Berges Du Lac 2.3 comfortable rooms. Am...,"3,500 TND",N/A,100 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,3500.0,100.0,2.0,35.0,8.160803920954665,False
20260120,apt_rent,Rent this apartment in La Soukra. Surface area 120 m². New f...,"1,300 TND",N/A,120 m²,N/A,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1300.0,120.0,,10.833333333333334,7.170888478512505,False
20260120,apt_rent,Lovely apartment for rent in Les Jardins de Carthage. 3 love...,"2,400 TND",N/A,170 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2400.0,170.0,3.0,14.117647058823529,7.783640596221253,False
20260120,apt_rent,Find an apartment for rent in Les Jardins de Carthage. 1 lov...,"2,500 TND",N/A,80 m²,1.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2500.0,80.0,1.0,31.25,7.824445930877619,False
20260120,apt_rent,Find an apartment for rent in Hiboun. Total area 75 m². Larg...,600 TND,N/A,75 m²,N/A,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,600.0,75.0,,8.0,6.398594934535208,False
20260120,apt_rent,Find an apartment for rent in Les Jardins de Carthage. 2 roo...,"2,500 TND",N/A,N/A,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2500.0,,2.0,,7.824445930877619,False
20260120,apt_rent,JINENE SOUKRA: Luxury and Comfort at Chotrana 3,"390,000 TND",N/A,N/A,N/A,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,390000.0,,,,12.873904582205107,False
20260120,apt_rent,"Rent an apartment in Gammarth. 3 rooms. Secured door, Secure...","2,100 TND",N/A,100 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2100.0,100.0,3.0,21.0,7.650168700845001,False
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 2. Small area 180 m²...,"5,500 TND",N/A,180 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,5500.0,180.0,3.0,30.555555555555557,8.612685172875459,False
20260120,apt_rent,Very nice apartment for rent in La Marsa. 3 beautiful rooms...,"4,300 TND",N/A,160 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,4300.0,160.0,3.0,26.875,8.366602832783736,False
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 1.2 large rooms. Par...,"4,200 TND",N/A,300 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,4200.0,300.0,3.0,14.0,8.343077871169383,False
20260120,apt_rent,Find an apartment for rent in Les Jardins de Carthage. Area...,"2,450 TND",N/A,120 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2450.0,120.0,2.0,20.416666666666668,7.804251383528112,False
20260120,apt_rent,Great apartment for rent in Les Berges Du Lac 2.1 Living are...,"1,900 TND",N/A,N/A,1.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1900.0,,1.0,,7.550135342488429,False
20260120,apt_rent,Find an apartment for rent in La Soukra. 1 lovely room. Rein...,"1,100 TND",N/A,69 m²,1.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1100.0,69.0,1.0,15.942028985507246,7.00397413672268,False
20260120,apt_rent,Flat for rent. Area 140 m². Well decorated,"1,400 TND",N/A,140 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1400.0,140.0,2.0,10.0,7.244941546337007,False
20260120,apt_rent,Flat for rent in Cité Ennasr 2.1 Living area. Parking spaces...,"1,000 TND",N/A,75 m²,1.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1000.0,75.0,1.0,13.333333333333334,6.90875477931522,False
20260120,apt_rent,Apartment for rent in El Menzah 4. Large area 1 m². Cellar...,"2,500 TND",N/A,1 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2500.0,1.0,3.0,2500.0,7.824445930877619,False
20260120,apt_rent,"Great apartment for rent in Denden. 2 rooms. No Lift, Large...",850 TND,N/A,120 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,850.0,120.0,2.0,7.083333333333333,6.7464121285733745,False
20260120,apt_rent,Apartment for rent. 4 comfortable rooms. Storage unit,"1,600 TND",N/A,140 m²,4.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1600.0,140.0,4.0,11.428571428571429,7.3783837129967145,False
20260120,apt_rent,Apartment for rent in El Kantaoui. 3 large rooms. Green area,"1,400 TND",N/A,100 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1400.0,100.0,3.0,14.0,7.244941546337007,False
20260120,apt_rent,Rent this apartment in Cité Essalama. Surface area 145 m². C...,"1,500 TND",N/A,145 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1500.0,145.0,2.0,10.344827586206897,7.313886831633462,False
20260120,apt_rent,Apartment for rent in Aouina. Large area 77 m². Satellite di...,"237,000 TND",N/A,77 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,237000.0,77.0,2.0,3077.9220779220777,12.37581963951765,False
20260120,apt_rent,Great apartment for rent in Carthage Byrsa. Large area 130 m...,"6,000 TND",N/A,130 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,6000.0,130.0,3.0,46.15384615384615,8.699681400989514,False
20260120,apt_rent,Apartment for rent in Ain Zaghouan Nord. Small area 60 m². S...,"1,650 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1650.0,60.0,1.0,27.5,7.409136443920128,False
20260120,apt_rent,Rent this apartment in Les Berges Du Lac 2.3 rooms. Residenc...,"4,600 TND",N/A,N/A,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,4600.0,,3.0,,8.434028950155469,False
20260120,apt_rent,Rent an apartment. 3 lovely rooms. Cellar,"1,750 TND",N/A,110 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,1750.0,110.0,3.0,15.909090909090908,7.467942332285852,False
20260120,apt_rent,Rent an apartment in La Marsa. 1 lovely room. Attic,"2,200 TND",N/A,N/A,1.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2200.0,,1.0,,7.696667081526462,False
20260120,apt_rent,"Home to buy in Hammamet. 5 large rooms. Gardeners, Large ter...",900 TND,N/A,100 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,900.0,100.0,3.0,9.0,6.803505257608338,False
20260120,apt_rent,Rent this apartment in La Marsa. 4 comfortable rooms. Quiet...,"3,300 TND",N/A,200 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,3300.0,200.0,3.0,16.5,8.101980731853192,False
20260120,apt_rent,Apartment for rent in La Marsa. Dimension 200 m². Green area...,"3,500 TND",N/A,200 m²,4.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,3500.0,200.0,4.0,17.5,8.160803920954665,False
20260120,apt_rent,Find an apartment for rent in Cité Les Pins. Surface area 13...,"2,600 TND",N/A,130 m²,2.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2600.0,130.0,2.0,20.0,7.8636512654486515,False
20260120,apt_rent,Apartment for rent in Sidi Bousaid. 3 lovely rooms. Garage a...,"2,900 TND",N/A,150 m²,3.0,N/A,mubawab_ultra,103,mubawab_max_apt_rent.csv,2900.0,150.0,3.0,19.333333333333332,7.972810784121404,False
20260120,apt_rent,Very nice apartment for rent in Raoued. 3 beautiful rooms. D...,"2,500 TND",N/A,200 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2500.0,200.0,3.0,12.5,7.824445930877619,False
20260120,apt_rent,Apartment for rent in Hammamet. Dimension 200 m². Large balc...,"1,500 TND",N/A,200 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1500.0,200.0,2.0,7.5,7.313886831633462,False
20260120,apt_rent,Apartment for rent in Sidi Daoued. 3 rooms. Secured 24/7,"2,500 TND",N/A,150 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2500.0,150.0,3.0,16.666666666666668,7.824445930877619,False
20260120,apt_rent,Lovely apartment for rent in Bellevue. 4 rooms. Green areas...,"1,050 TND",N/A,155 m²,4.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1050.0,155.0,4.0,6.774193548387097,6.957497370876951,False
20260120,apt_rent,Very nice apartment for rent in La Marsa. 2 rooms. Furnished,"6,000 TND",N/A,N/A,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,6000.0,,2.0,,8.699681400989514,False
20260120,apt_rent,Apartment for rent in Les Berges Du Lac 2.1 lovely room. Dre...,"2,500 TND",N/A,N/A,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2500.0,,1.0,,7.824445930877619,False
20260120,apt_rent,Rent an apartment in Hammamet Nord. Area 120 m². Well furnis...,"1,050 TND",N/A,120 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1050.0,120.0,2.0,8.75,6.957497370876951,False
20260120,apt_rent,Résidence Canopée - Chotrana 1,"460,000 TND",N/A,N/A,N/A,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,460000.0,,,,13.038983942375959,False
20260120,apt_rent,Rent this apartment in Les Jardins de Carthage. 4 large livi...,"2,100 TND",N/A,150 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2100.0,150.0,3.0,14.0,7.650168700845001,False
20260120,apt_rent,Apartment for rent in Gammarth. Area of 150 m². Ample storag...,"3,800 TND",N/A,150 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,3800.0,150.0,2.0,25.333333333333332,8.24301946898925,False
20260120,apt_rent,Great apartment for rent in Ain Zaghouan Nord. 4 lovely room...,"3,600 TND",N/A,193 m²,4.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,3600.0,193.0,4.0,18.65284974093264,8.188966863648876,False
20260120,apt_rent,Rent this apartment in Riadh al Andalous. Large area 110 m²...,"1,050 TND",N/A,110 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1050.0,110.0,2.0,9.545454545454545,6.957497370876951,False
20260120,apt_rent,Flat for rent in Gammarth. Area 120 m². Parking spaces and t...,"3,800 TND",N/A,120 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,3800.0,120.0,2.0,31.666666666666668,8.24301946898925,False
20260120,apt_rent,Rent an apartment in Les Jardins de Carthage. Area of 1 m²...,"2,350 TND",N/A,1 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2350.0,1.0,2.0,2350.0,7.762596048540069,False
20260120,apt_rent,Rent an apartment in Ain Zaghouan Nord. Total area 230 m². L...,"2,700 TND",N/A,230 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2700.0,230.0,3.0,11.73913043478261,7.901377353792616,False
20260120,apt_rent,Great apartment for rent in La Marsa. 3 beautiful rooms. Gar...,"2,600 TND",N/A,180 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2600.0,180.0,3.0,14.444444444444445,7.8636512654486515,False
20260120,apt_rent,Rent an apartment in Chotrana 1. Large area 60 m². Well deco...,"1,350 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1350.0,60.0,1.0,22.5,7.208600337960199,False
20260120,apt_rent,Very nice apartment for rent in Chotrana 1.2 large living ar...,"1,000 TND",N/A,70 m²,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1000.0,70.0,1.0,14.285714285714286,6.90875477931522,False
20260120,apt_rent,Rent an apartment in Les Berges Du Lac 2.3 rooms. Garden and...,"4,300 TND",N/A,250 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,4300.0,250.0,3.0,17.2,8.366602832783736,False
20260120,apt_rent,Apartment for rent in La Soukra. 2 beautiful rooms. Caretake...,"1,750 TND",N/A,130 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1750.0,130.0,2.0,13.461538461538462,7.467942332285852,False
20260120,apt_rent,Very nice apartment for rent in Les Jardins de Carthage. Tot...,"1,700 TND",N/A,130 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1700.0,130.0,2.0,13.076923076923077,7.438971592395862,False
20260120,apt_rent,Rent this apartment in Les Berges Du Lac 2.2 large rooms. Am...,"2,000 TND",N/A,60 m²,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2000.0,60.0,1.0,33.333333333333336,7.601402334583733,False
20260120,apt_rent,Find an apartment for rent in La Marsa. Area 100 m². Cellar,"1,600 TND",N/A,100 m²,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1600.0,100.0,1.0,16.0,7.3783837129967145,False
20260120,apt_rent,Apartment for rent in La Marsa. 2 large living areas. Storag...,"1,500 TND",N/A,100 m²,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1500.0,100.0,1.0,15.0,7.313886831633462,False
20260120,apt_rent,Apartment for rent in Hammamet. Small area 100 m². Cellar,"1,600 TND",N/A,100 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1600.0,100.0,2.0,16.0,7.3783837129967145,False
20260120,apt_rent,Apartment for rent in La Marsa. Total area 225 m². Central h...,"4,800 TND",N/A,225 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,4800.0,225.0,3.0,21.333333333333332,8.476579508530941,False
20260120,apt_rent,Very nice apartment for rent in Aouina. Large area 70 m². Ca...,"1,050 TND",N/A,70 m²,1.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,1050.0,70.0,1.0,15.0,6.957497370876951,False
20260120,apt_rent,Rent an apartment in Les Jardins de Carthage. 3 lovely rooms...,"2,500 TND",N/A,160 m²,3.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2500.0,160.0,3.0,15.625,7.824445930877619,False
20260120,apt_rent,Flat for rent in Les Jardins de Carthage. 3 large living are...,"2,300 TND",N/A,120 m²,2.0,N/A,mubawab_ultra,104,mubawab_max_apt_rent.csv,2300.0,120.0,2.0,19.166666666666668,7.741099090035366,False
