scrape_date,category,title,price,location,size_m2,rooms,url,source,page
20260120,apt_rent,JINENE SOUKRA: Luxury and Comfort at Chotrana 3,"390,000 TND",,N/A,N/A,N/A,mubawab_ultra,11
20260120,apt_rent,Flat for rent in La Soukra. 5 rooms. Parking spaces and terr...,N/A,,300 m²,5,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in La Soukra. Surface area 70 m². Lift an...,"1,100 TND",,70 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Lovely apartment for rent in Les Jardins de Carthage. 1 Room...,"1,450 TND",,80 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Great apartment for rent in La Soukra. 1 room. Secured door...,"1,200 TND",,60 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Find an apartment for rent in Les Berges Du Lac 1. Dimension...,"4,000 TND",,180 m²,3,N/A,mubawab_ultra,11
20260120,apt_rent,Lovely apartment for rent in La Soukra. Small area 65 m². Se...,"1,200 TND",,65 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in Ain Zaghouan Nord. 1 Living area. Gree...,"1,100 TND",,N/A,1,N/A,mubawab_ultra,11
20260120,apt_rent,Very nice apartment for rent in Ain Zaghouan Nord. 1 room. W...,"1,250 TND",,70 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Very nice apartment for rent in Aouina. 1 room. Attic,"1,300 TND",,80 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in Les Jardins de Carthage. 1 room. Well...,"1,400 TND",,90 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Lovely apartment for rent in Cité El Wafa. 2 beautiful rooms...,"1,300 TND",,100 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Rent an apartment. Area of 75 m². Storage unit,"1,500 TND",,75 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in La Soukra. 1 lovely room. Furnished,"1,350 TND",,70 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Very nice apartment for rent in Sidi El Mahrsi. Small area 1...,"1,800 TND",,150 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Rent this apartment in Hammamet. 2 beautiful rooms. Well fur...,"1,200 TND",,80 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Rent an apartment in Aouina. 4 rooms. General air conditioni...,"1,000 TND",,100 m²,4,N/A,mubawab_ultra,11
20260120,apt_rent,Rent an apartment in La Soukra. 1 lovely room. Furnishings,"1,500 TND",,65 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in La Soukra. 2 comfortable rooms. Lift a...,"1,200 TND",,80 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Flat for rent in Aouina. Large area 100 m². Caretaker availa...,"1,500 TND",,100 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in La Marsa. 3 beautiful rooms. Soundproo...,"4,500 TND",,130 m²,3,N/A,mubawab_ultra,11
20260120,apt_rent,Rent an apartment in Hammamet. 3 large rooms. caretaker and...,"1,900 TND",,125 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Great apartment for rent in Ain Zaghouan Nord. 1 Living area...,"1,900 TND",,110 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,Find an apartment for rent in La Marsa. 3 large living areas...,"2,500 TND",,N/A,2,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in Sidi Daoued. 2 large living areas. Amp...,"1,950 TND",,60 m²,1,N/A,mubawab_ultra,11
20260120,apt_rent,Apartment for rent in La Soukra. 2 rooms. Fully furnished,"1,500 TND",,74 m²,2,N/A,mubawab_ultra,11
20260120,apt_rent,N/A,N/A,N/A,N/A,N/A,N/A,mubawab_ultra,11
20260120,apt_rent,Great apartment for rent in Ain Zaghouan Nord. Area 120 m²...,"2,500 TND",,120 m²,2,N/A,mubawab_ultra,12
